id,original_text_id,adequacy,fluency,simplicity,model_id,original,simplified
237,22,,,,M10,Unclean hands “is a self-imposed ordinance that closes the doors of a court of equity to one tainted with inequitableness or bad faith relative to the matter in which he seeks relief’ and originates from “the equitable maxim that ‘he who comes into equity must come with clean hands.’ ” Precision Instrument Mfg.,"“Unclean hands” is a self-imposed rule that if the person asking for help does injustice or acts in bad faith about the issue for which he or she seeks help, this behavior closes the doors of the court of justice. It derives from the motto about the principle of equality, “he who enters righteousness must come with clean hands.” Precision Instrument Mfg."
238,22,,,,M5,Unclean hands “is a self-imposed ordinance that closes the doors of a court of equity to one tainted with inequitableness or bad faith relative to the matter in which he seeks relief’ and originates from “the equitable maxim that ‘he who comes into equity must come with clean hands.’ ” Precision Instrument Mfg.,Unclean hands “ is a self-imposed ordinance that closes the doors of a court of equity to one spoilt with inequitableness or bad faith relative to the matter in which he seeks relief ’ and originates from “ the evenhanded axiom that ‘ he who comes into equity must come with clean hands. ’ ” Precision Instrument Mfg .
239,22,,,,M8,Unclean hands “is a self-imposed ordinance that closes the doors of a court of equity to one tainted with inequitableness or bad faith relative to the matter in which he seeks relief’ and originates from “the equitable maxim that ‘he who comes into equity must come with clean hands.’ ” Precision Instrument Mfg.,unclean hands “is a that closes the doors of a court of equity to tainted with inequitableness or bad faith relative to the matter in which he seeks relief’ and originates from “the equitable maxim that ‘he who comes into equity must come with clean hands.’ ” precision instrument mfg.
240,22,,,,M2,Unclean hands “is a self-imposed ordinance that closes the doors of a court of equity to one tainted with inequitableness or bad faith relative to the matter in which he seeks relief’ and originates from “the equitable maxim that ‘he who comes into equity must come with clean hands.’ ” Precision Instrument Mfg.,Unclean hands “ is a self-imposed rule that closes the doors of a court of law to one tainted with inequitableness or bad faith relative to the matter in which he seeks relief ’ and away from “ the general principle that ‘ he who comes into it must come with clean hands. ’ ” Precision Instrument Mfg .
241,22,,,,M3,Unclean hands “is a self-imposed ordinance that closes the doors of a court of equity to one tainted with inequitableness or bad faith relative to the matter in which he seeks relief’ and originates from “the equitable maxim that ‘he who comes into equity must come with clean hands.’ ” Precision Instrument Mfg.,Unclean hands “ is a self-imposed rule that closes the doors of a court of law to one tainted with inequitableness or bad faith relative to the matter in which he seeks relief ’ and away from “ the general principle that ‘ he who comes into it must come with clean hands. ’ ” Precision Instrument Mfg .
242,22,,,,M11,Unclean hands “is a self-imposed ordinance that closes the doors of a court of equity to one tainted with inequitableness or bad faith relative to the matter in which he seeks relief’ and originates from “the equitable maxim that ‘he who comes into equity must come with clean hands.’ ” Precision Instrument Mfg.,"Unclean hands “is a self-imposed rule that closes the doors of a court to the one stained with injustice or bad faith relating to the matter in which the one wants the court to decide that he is not guilty. And, unclean hands rule originates from “the honest maxim that ‘he who comes into equity must come with clean hands.’ ” Precision Instrument Mfg."
243,23,,,,M11,"First, in the Civil Remedy Notice filed with the State of Florida, Plaintiff alleged that the Defendant “has already been provided with sufficient information in order to warrant a tender of policy limits” and advised that she was “willing to accept the policy limits to settle the claim...” [DE 1-2 at 16].","First, the Claimant argued that the Defendant “has already been provided with sufficient information in order to initiate negotiations on the facts, injuries and policy limits” and advised that she was “willing to accept the policy limits to resolve the claim...” in the Civil Remedy Notice filed with the State of Florida. [DE 1-2 at 16]s"
244,23,,,,M1,"First, in the Civil Remedy Notice filed with the State of Florida, Plaintiff alleged that the Defendant “has already been provided with sufficient information in order to warrant a tender of policy limits” and advised that she was “willing to accept the policy limits to settle the claim...” [DE 1-2 at 16].","First, in the Civil Remedy Notice filed with the State of Florida, Plaintiff said that the Defendant Ahmadhas already been provided with enough information in order to warrant a tender of policy limits , and said that she was asked to accept the policy limits to settle the claim... RAF [DE 1-2 at 16 hole."
245,23,,,,M6,"First, in the Civil Remedy Notice filed with the State of Florida, Plaintiff alleged that the Defendant “has already been provided with sufficient information in order to warrant a tender of policy limits” and advised that she was “willing to accept the policy limits to settle the claim...” [DE 1-2 at 16].",The Defendant “ has already been provided with sufficient information in order .She was “ willing to accept the policy limits to settled the claim ... ” [ DE 1 - 2 at 16 ] .
246,23,,,,M2,"First, in the Civil Remedy Notice filed with the State of Florida, Plaintiff alleged that the Defendant “has already been provided with sufficient information in order to warrant a tender of policy limits” and advised that she was “willing to accept the policy limits to settle the claim...” [DE 1-2 at 16].","First , in the Civil Remedy Notice filed with the State of Florida , Plaintiff argued that the Defendant “ has already been provided with sufficient information in order to offer a tender of policy limits ” and advised that she was “ willing to accept the policy limits to make the claim ... ” [ DE 1-2 at 16 ] ."
247,23,,,,M8,"First, in the Civil Remedy Notice filed with the State of Florida, Plaintiff alleged that the Defendant “has already been provided with sufficient information in order to warrant a tender of policy limits” and advised that she was “willing to accept the policy limits to settle the claim...” [DE 1-2 at 16].","first, in the civil remedy notice filed with the state of florida, plaintiff said that the defendant “has already been provided with sufficient information in order to warrant a tender of policy limits” and advised that she was “willing to accept the policy limits to settle the claim...” 1-2 at 16]."
